,id,title,content,gender,topics,school,department,with_images,OUTCOME
257,255126913,可愛異色瞳日拋分享,前兩天出發要去上班的時候，受到好市多店員啟發（？）學她做了一個異色瞳的妝感🤣🤣 不過說穿，其實就只是兩眼戴不同顏色～ 一邊用外國人感覺的日暮棕，一邊用迷眸棕，其實我覺得有點小小搞怪又挺好看的。 Lacelle戴起來的感覺整天是舒適水潤，一小盒換算起來才197元，比我之前美若康要330便宜太多了🤔 決定就先換成這個品牌，省起來吃王品🍽️🤤  上圖給大家參考看看感覺囉～  ,F,"['異色', '眼妝']",澎湖的遊民,didot,FALSE,0
258,255126902,#分享 資生堂國際櫃 平滑嫩亮利器♥️奇蹟露✨ft.小紅瓶(文末抽獎)#D樂園推推,大家今天變美沒~我是哀苦♥️  恭喜大家要被🙋各種疲勞轟炸分享啦  大部分百貨的母檔預購會剛過，不可能沒帶一些喜歡的形狀回家了吧!!!   因為下個月生日，為了使用權益，都乾脆改成參加檔期，集中同天消費才有好處咩，但看了一下小倉庫，這次好像只能購買精華跟卸妝油，其他就是看心情到時候再說囉~消費金額感覺很淒慘   大方的國際櫃母檔前，辦了很多兌換跟抽試用的活動，有跟上各種活動了嗎？ 稍微自推一下，哀苦就算沒有空發文，還是每個月會努力的，盡量在第一時間在個版文章更新兌換或抽獎情報，可以直接開啟文章通知~有喜歡再追蹤我就好囉😳   之前為了奇蹟露抽看看國際櫃寵粉禮盒，幸運的有抽到♥️  OPEN!!! 居然有小提袋，而且還送了布貼可以裝飾，試用份量超級多，可以用1個月耶   又後來某天上班到一半，在版上看到有神人分享小組合，又有奇蹟露小樣+送好多好多試用~剛好有些還沒有用過就衝了    相信有參加兌換的人都已經用過，還是小小試一下質地給大家看看  紅色活酵超導奇蹟露   看看這個質地，蠻稠，有淡淡花香，抹開很清爽，用量少，延展性佳，用手上臉就非常好吸收，使用後隔天皮膚都是水潤的亮感，不會出油，保濕一級棒，而且粉刺少長很多，非常神奇  用化妝水像喝水的我，真的超愛奇蹟露，庫存太多又嫌它有點貴，遲遲沒買正貨，只要有體驗組一定買爆，一定會叫我媽我弟幫我買，但不敢跟我老公說叫他幫我買，請大家幫我保密我的荒唐   有次還讓步步幫我買，整個好荒謬的愛，買到現在中小樣還沒用完的程度😳   紅妍超導循環肌活露  國際櫃路人甲一般的存在，不管買什麼都會出現在贈品裡，質地微稠，淡淡地花香，味道和奇蹟露不太一樣，精華液來說很滋潤，跟小棕瓶有得比  它有個神奇的效果，即便使用完它沒有上乳液也不會覺得乾，保濕效果大約可以維持3-4小時，如果加噴保濕噴霧就能維持更久的保濕感，最近在辦公室很喜歡這樣搭配使用，下午想睡覺的時候剛好拿保濕噴霧噴醒自己(?)  沒想到吧!!!居然3月有第二次抽獎，這次也是把訂單中哀苦已經嘗試過的小樣跟寵粉盒的小提袋抽給大家!!! 再加一堆哀苦隨便塞至少10包試用包(可許願) 美白霜5ml蠻即期的大約7月到期，要確認自己能使用完畢再來抽獎唷🫠    抽獎說明  1. 追蹤哀苦的卡稱，沒有好處但感謝大家的追蹤🙈，可以隨時跟上抽獎、情報、個版特賣及分享 2. 需要以卡稱留言，不得重複留言，上述不符者抽獎資格無效🙈(可以刪除留言後重新留言及於留言內回覆訊息)  3. 保留活動解釋及修改權利  🎉加碼🎉2024年2月(含)以前曾經留言或是私訊互動的中獎幸運兒，回覆寄件資料同時截圖給我互動訊息及追蹤截圖，許願一項想增量試用的類別，哀苦加碼增量🤣  ✨留言截止期限為4/4 23點59分，4/6 23點59分前抽出，48小時內沒有回覆就只能重抽了~  那麼今天就到這囉~大家週末愉快，檔期守住荷包唷!!!共勉之(?) ,F,"['分享', 'D樂園推推', '資生堂國際櫃', '保養', '抽獎']",哀苦小媳婦,lwjw,FALSE,0
259,255126768,#分享 痘痘肌 刷酸抗痘過程….,不知道有沒有人跟我一樣看遍台北的皮膚科 但痘痘始終還是沒好 我真的是誰推薦我哪間我都會特別跑去看，就算離我平常的生活範圍很遠 我也會特別搭車去….就是只想把我的痘痘臉治好🥲 我自己痘肌+敏感肌 看了很多家皮膚科其實一開始都是口服抗生素來治療 但口服藥通常都吃的當下很有用 停藥後沒多久就會開始爛臉🥲 而且只要吃口服藥臉超容易腫的跟豬頭一樣 （但為了要臉好，我都還是會照吃…）  直到近期新去的一家皮膚科醫生（沒錯這次又是被某另一位同事推薦的不同家） 告訴我敏感肌其實也能擦酸 可以先從低劑量開始，混合乳液讓酸濃度不要那麼高 等到適應一點後再慢慢加重濃度 所以前陣子我從杜鵑花酸開始 杜鵑花酸我是用思媚那條 剛開始擦起來會有一點刺癢，所以一定要混著乳液擦比較溫和 到後來已經擦了一個多月之後 我開始擦A酸，目前A酸還是有混乳液在擦 A酸是診所給的小圓罐那種 混合Ctaphil那條夜間修護的乳液 1:1來混著擦 我都是按照醫生的方法來擦，真的完全沒有經歷到所謂的爆痘！！！！ 反而覺得皮膚變得有比以前更光滑，而且雙頰也沒那麼容易泛紅 其實我也不知道為何前面好幾家醫生都要我不要擦酸 但用了這家醫生說的酸類擦法後 其實我覺得擦酸沒有想像中那麼可怕  推薦有痘痘問題的人都先去看一下皮膚科 我之前也都會上來爬文讓網友當醫生 但給真正的醫生來教你正確使用酸類，其實幫助更大 敏感肌也不用擔心擦酸會更敏感 另外因為酸類早上不能擦 所以偶爾如果有腫痘，我也會貼痘痘貼吸膿，然後晚上再擦酸 痘痘貼可以用護妍天使那款水楊酸的痘貼 就滿好用的了 很會消痘跟吸膿 通常一兩天痘痘就會消得差不多！ p.s最近也有看到液態痘痘貼這種東西，不知道有沒有人用過？有點好奇  然後最後分享一些我覺得對養膚來說很重要的小習慣吧～ 雖然可能大家都講到爛了哈哈哈哈 1.枕頭套一定要常換 2.水至少要喝1500cc 3.戒掉粉底液，可以改用粉餅或是物理用的潤色防曬 4.洗臉產品要慎選！ 我也是用了好幾罐才找到適合自己的，目前都是輕鬆美膚或是menomeno交替用 5.如果能接麥麩會好更快（我自己也還在努力中😂）  總之 希望大家都能擺脫痘痘臉 當個水煮蛋肌人😇😇,F,[],醒吾科技大學,,FALSE,0
260,255126756,#分享 早C的新寵～～#D樂園推推,今天要來分享DR.WU 超微C美白精華液它在2024/3全新上市，被視為DR.WU全新美白秘密武器！亞洲權威皮膚科教授吳英俊醫師於1978年開 設英爵醫美集團，累積超過50年豐富醫學經驗 與20萬份臨床病歷研究，致力研發高效能、低 敏感的專業保養品，全方位解決各式肌膚問題，創造完美無瑕的肌膚。 而美白精華20年科研突破，開啟美白新境界！ 完美結合三重維C與高濃度植物精萃，導入先進雙層微囊包覆科技， 層層擊破黑化關鍵，打造更高效、更穩定且更深層美白科技配方，讓肌膚由深層造光、一淨到底！ 以下分享它們的官網BA圖以及早C晚A或早C晚杏的選擇～     從近期就瘋狂推崇的早C晚A，但是又很怕會反黑，不過這隻實際使用了一週，不但沒變黑反而越來越亮，之後會再考慮搭配A醇，因為我對寶拉的會有肌膚反應，怕太敏感不適合A醇，但DR.WU的官方主打敏弱肌也可使用，所有下次會再買來試試看～以上推薦給大家！,M,"['D樂園推推', 'DRWU', '母親節禮物', '母親節']",國立臺灣海洋大學,,FALSE,1
261,255126730,#分享 DR.WU好康報報#D樂園推推,"今天要來分享DR.WU的優惠情報啦～以下優惠情報請看～ 🪧官網： ⍋打造女神光 任選3件5折 ⍋ 滿$1,200送維他命B膠囊面膜4入 ⍋滿$2,800送玻尿酸精華乳50mL ⍋滿$3,800送超逆齢眼霜15mL  🪧MOMO： ①單筆滿2300送momo幣230元 ②單筆1,388元抽momo幣388元 ③單筆滿3800送momo幣500元 ④滿40000送小B綠保溫瓶 ⑥ 滿2500送完美保濕DD霜 ⑦滿3500送全能防曬乳  這次會想要買杏仁酸的原因是很多人都在刷酸，本身又是屬於痘痘油肌，希望可以藉由刷酸來改善我的膚質，而且他現在還買一送一！還不趕快衝一波～～",M,"['D樂園推推', 'DRWU', '母親節禮物', '母親節']",國立臺灣海洋大學,,FALSE,1
262,255126554,#分享 小資空空賞：8樣推薦、踩雷產品,"哈囉，大家好  三月底來分享我2024第一個季度的年度愛用，其實不會每季都出啦，只是剛好搭上這個時間點，所以把空瓶做個紀錄。  最滿意的推薦會以滿分五顆星★★★★★來評比，不喜歡的就是一顆星，完全以我個人主觀喜好打分數喔，如果剛好是你的蜜糖也可以留言給其他人參考。  東西不多，總共8件而已，都是跟美妝相關的小物，先來個大合照。   圖片中的CICA化妝水之前有介紹過了，被說是業配，我查了以後才知道很多牌子都做成這種設計，有99%相像，全叫CICA Lotion（中文都翻譯積雪草化妝水），這邊沒有特別推薦哪個牌子，單純覺得用完1,000ML我好棒，必須放進空瓶記，這類大罐便宜又提供基礎保濕的化妝水，推薦指數★★★★★   首先要介紹的這是我在松本清購入的SLEEK BY SARASALON 修護髮   可能是我天生自然捲+少年白，全頭都會固定燙染的關係，這罐髮油對我來說沒有任何滋養度，髮尾覺得乾燥又空虛。  以潤髮來說，它又有點油；以保養油來說，它又太稀，定位不明。推薦指數★  【軟管類】   第二樣是軟管式的產品，由左至右分別式Pony的防曬妝前小金管、克蘭詩升級版比基尼美體露試用裝、松本清獨家產品THE RETINOTIME彈力豐潤潤色唇部精華。  Pony的防曬妝前小金管：這個牌子不同系列試用下來，還是最愛小金管。推薦指數★★★★。  克蘭詩升級版比基尼美體露：不好意思我就是個胖子，用這種東西完全無感。推薦指數★  松本清獨賣THE RETINOTIME彈力豐潤潤色唇部精華：粉紅色這款我真心不愛，我更喜歡黑管的，所以粉管每次都塗很多想要快點用完，花了將近三個月時間才用完。有一說ㄧ，滋潤效果有比雅頓護唇膏、戀愛魔鏡魔唇好。推薦指數★★☆  【清潔類】   蔻羅蘭速效舒敏洗髮精：用起來還不錯，但頭髮會比較乾澀，後續需要潤髮或護髮才行。大致上體驗感覺不錯，所以有入手同品牌其他功能的洗髮精使用中，推薦指數★★★  Kissme 一刷睫淨睫毛膏卸除液：不用多說，它就是王！👑 推薦指數★★★★★  【保健類】   Chocola BB：這是我的第三還第四罐，不好意思所有的功能無論是體力變好還是變白，我都沒感覺，完全是吃心誠則靈的😌🙏🏻 推薦指數★  額外補充一個d program 敏感話題 淨化隔離防護精華N，我用手邊的試用品，是我難得遇到會跟我底妝（蘭蔻、植村秀、RMK）搓泥的防曬，大家參考看看～   以上，是我2024第一季度的空空賞，謝謝大家觀看～～還是多說一句，東西都是我自己花錢買的  我是Luma，如果喜歡這類日常彩妝分享，歡迎追蹤我的IG來踏踏青唷 ",F,"['小資', '空空賞', '反推', '踩雷', '美妝']",Luma家,lynnind,FALSE,1
263,255126002,#分享 帶去日本的保養品,好久好久沒有去日本了，都忘記日本到底有多乾了，馬上！就！脫皮！了！！！ 乾肌的崩潰。  這次帶的保養品， 因為沒有另外買行李所以大部分都小樣， 然後精華液沒有這種小樣就直接帶一罐大罐的出來， 萬幸有帶欸，不然根本沒有辦法化妝， 前兩天都在環球，可以買東西的地方太少了。  我的皮膚整個大脫皮，又玩了一整天設施大大脫妝XDDD 超可怕，而且還會痛痛的。 晚上只能好好加強保養。    克蘭詩 漾采肌活美肌精華水 克蘭詩試用品發的很大方， 這款我是第一次用，初印象是比較保濕的精華水， 我是直接當化妝水用，保濕效果很好，乾肌的我瞬間吸乾， 而且用了之後後續精華液好像更好吸收。   專科 水潤保濕超微米瞬效精華 慶幸有帶他！拯救我的脫皮！  使用感受很清爽，我每次都是3～4管在補的，然後把他們按進皮膚裡面。 真的真的改善很多，脫皮都被舒緩了。 特別乾的時候我會擦個2～3次。   香奈兒 1 號紅色山茶花活能眼霜 輕盈的眼霜，用起來很舒服，可以有效改善眼下乾感， 試用包用起來感覺蠻好的，但就是貴了點。   克蘭詩漾采肌活熬夜霜 出國睡眠很難足，這次剛好都帶到這個系列的～ 香味療癒，保濕度也夠！ 但是貌似會跟防曬打架，果然是熬夜霜。   保養完脫皮真的改善很多，隔天上妝不再崩潰！！！  三月的日本還是很冷的，大家記得穿暖，還有好好保濕喔(๑•̀ㅁ•́ฅ),F,"['日本', '保養品', '保養']",小狐,qqching2123,FALSE,0
264,255125351,#分享 #D樂園推推 資生堂國際櫃 奇蹟露,前陣子有幸抽中超寵粉奇肌禮盒，禮盒內含小紅瓶+奇蹟露 本身就是小紅瓶的愛好者，看到廣告小紅奇蹟1+1有心動 剛好藉著這個機會使用看看奇蹟露的效果如何 使用奇蹟露濕敷，不刺激也有保濕效果，實地是流動性高的水狀，吸收速度也很快 即使是輕拍也能有同樣效果，但濕敷的效果會更好 使用幾天後，被朋友說皮膚怎麼變好了，推坑給朋友使用小紅瓶+奇蹟露 被試用燒到，會加入回購清單中  ,F,"['D樂園推推', '資生堂國際櫃']",淡江大學,,FALSE,1
265,255125234,#分享 植村秀真的是調色達人🌹水光嫩唇露試色分享,嗨大家好呀我是Aimee～ 今天想跟大家分享我從二月底就被燒到的植村秀水光唇露 因為想到三月有生日購物金 所以還是忍到生日當天才下單哈哈哈 這次總共買了三支因為我選擇障礙無法割捨任何一支所以都買了🤣色號分別是BR781、RD158和BG945  首先想稱讚一下這次的包裝 上方是跟以前一樣的壓克力（會沾指紋） 下方管身做成很有質感的霧面磨砂 質地很很輕盈水嫩 上唇的果凍水光感很漂亮 除此之外也不會在嘴唇上有厚重黏膩感 因為有添加唇部養護精華 卸除後唇部也是舒服的 我連續試色了三支後唇況還是很不錯 唯一要挑剔的點是他的味道實在是太～濃了會刺鼻 在嘴唇上還是會一直聞到 我其實有一點點介意⋯⋯  下面來分享這次的試色～（右上薄塗 左下厚塗）  BR781是栗子烤奶色 帶一點清冷個性風 但因為是這種水光質地 所以不會顯得太難相處（？ 時髦高級的調色！我最愛這一支❤️   RD158真的就是無花果色（or山楂色那類的） 溫柔氣質、不張揚的紅色調 看起來氣色很好但又帶點慵懶   BG945是這三支中橘調最重的一支 黃肌擦這支是一定ok的～顯白的琥珀茶棕色！ 元氣少女感又不挑人的顏色 上班上學擦也可以的日常實用色  因為是像染唇露的型態 持久度也還不錯喔 但也是很容易就可以卸除的 這次的試色分享就到這邊囉～有興趣可以去櫃上試試！,F,"['唇膏試色', '美妝', '唇彩', '不是好物不推薦', '試色']",Aimee🌹,lalala._.,FALSE,0
266,255125203,#分享 信義A8 Sisley Hair Rituel髮肌檢測+法式梳髮體驗,嗨嗨大家好我是美美🧸 因為新光母檔預購開跑了跟櫃姐約好今天結帳 (東西太重了請她幫我寄家裡之後再另外分享 有順便預約了Sisley Hair Rituel的髮肌檢測 快閃櫃位於信義A8的一樓，時間到～4/30  馬上跟大家分享是因為數位導櫃額外加贈的活動申請～3/31 想說趕快分享給有興趣的人參考！   若超過了官網還是有預約頭皮檢測的活動！但好像變成只有試用包2包>< 不確定是不是有延續上一個連結的活動內容🧐    一進去因為前面檢測的人比較多 所以會請你到空位等候，我大概等了快20分鐘有🤣   櫃姐帶我入座後先看了我的髮況 跟我分析目前頭髮有的狀況，並給了一些實用的建議，後續就開始操作檢測頭皮的儀器 頭皮的左中右都會各拍照一次 最後還會有一張整體的分數表    櫃姐說頭皮最好的狀況是一個洞有3-4根頭髮 但我有些洞只有一根，所以目前的狀況是缺少養分，補充好養分後頭髮就會從洞裡面冒出來XD 後續就要再把它們穩固就可以減少掉髮的根數  中間介紹了修護凝露跟升髮精華給我，並幫我用手梳髮跟體驗產品 升髮精華一滴灌可以擦半邊頭的髮線 女生前面兩邊的三角區也可以加強塗抹 修護凝露質地就像乳液那樣，可以在頭髮半乾的時候按兩下凝露跟一下髮油混合後塗抹在頭髮上 塗抹的方式千萬不要用搓揉的這樣毛鱗片會張開！！要用梳頭髮那樣讓護髮產品包覆在髮絲上 然後塗抹完髮尾可以用手捲起來握住，她說這樣可以幫助毛鱗片更加貼合 最後她還一邊講解一邊幫我按摩頭皮跟肩膀XD   整個體驗完後對髮乳很感興趣，因為她有說這個產品與其他家美髮產品相較來說是比較輕盈的 又不會太厚重，一般人家裡都會有髮油，但比較少用到髮乳(我家裡也是一堆髮油🤣    我除了拿到簡訊申請的兩包試用包 當天任意消費還有送一個15ml的洗髮精 然後櫃姐還多送了我好幾包不同的產品讓我回去試用看看 最後加入LINE好友還可以現折$600元🥹 原價$2900的修護凝露我用$2300帶回家💕 真的是大豐收🥰 櫃姐還有跟我加LINE傳了產品的使用說明圖給我 真的是好貼心啊🫶🏻 有興趣的朋友趕快趁母檔去快閃櫃檢測一下🙌🏻 櫃上有一些活動優惠組合，新光現在還有3000送300再加上櫃上折抵，真的超級划🤤  以上跟各位分享，下次見囉👋🏻,F,"['信義', 'sisley', 'HairRituel']",美🧸,helen0227,FALSE,0
267,255125083,#情報 克蘭詩母親節預購會 優惠分享,現在克蘭詩有母親節預購會到4/1 每3500 贈200   官網資訊⬇️      第一步  先選擇2件明星商品 （雙激萃便宜了2000$ 很讚👍👍）  第二步 有新品凍膜/面霜可以任選1   這次母親節預購會超便宜～ 大家趕快買起來👍 ,M,"['克蘭詩', '母親節']",酷儒司,cruise59,FALSE,1
268,255124888,#分享 默默回購無數次的高cp值彩妝保養✨ #小資族除舊佈新,打給賀哇哞吉🧏🏻‍♀️ 最近整理房間發現有很多無意識回購好幾年的東西 於是決定來分享給大家！ 一起用少少的錢買大大的快樂(｡•̀ᴗ-)و ̑̑✧  🌟essence 柔霧香蕉蜜粉餅 $125  這個大家應該都不陌生吧！ 我覺得好的蜜粉是真的可以讓妝效升級的 這塊的粉質很細膩（以開架而言啦 當然不能跟專櫃比） 雖然品名叫香蕉但不會讓臉變香蕉（？） 是有一點點提亮效果的霧面蜜粉🤏🏻 唯一缺點是用到剩鐵片的時候會容易碎掉 他們家的白色透明那個我也蠻喜歡的 用碎超多個😀  🌟妮維雅極淨深層眼部卸妝液 $359（但到處都在特價）  最一開始是看丹妮婊姐推薦所以買的 結果就這樣一去不回頭 到現在大概用了三四罐吧 這罐真的卸的蠻乾淨 睫毛膏也可以很輕鬆的卸掉 但我覺得不是完全100%不會燻眼（90%不燻吧） 所以眼睛比較敏感的人可能要注意一下  🌟蘭韻化妝棉 三盒（150片/盒）$199  喔這個也沒人不知道吧 我通常拿來卸妝和卸指甲油或濕敷 但卸妝的時候要注意不要太用力 不然皮會有點痛🤣 卸指甲油的話 因為它本身纖維比較粗所以可以擦的很乾淨✨  🌟絲花化妝棉 兩盒（80片/盒）$79  我通常早上不會用洗面乳洗臉 會用這個+雅漾活泉水擦臉 或是妝比較濃的時候會用它+卸妝水當最後一次的檢查🧐 （因為是白的所以有沒有卸乾淨看得很清楚） 絲花的化妝棉觸感比較柔所以稍微用力一點擦也不會怎樣  🌟魔唇修護唇霜（就是唇膜） $150（也常常打折）   這個我從高中用到現在 愛用十年吧哈哈哈哈哈 晚上擦它睡覺隔天起床嘴唇真的會變很嫩 我通常會塗到稍微有點超出嘴唇範圍的程度 感覺這樣做有讓唇周比較沒那麼容易起小屑屑  以上！是一些平淡無奇但意外回購很多次的便宜好物 大家有什麼cp值很高的神奇小法寶也歡迎推薦我🫶🏻,F,"['彩妝', '保養', '卸妝', '回購', '小資族除舊佈新']",哞吉,themoopoint,FALSE,0
269,255124338,#分享 母親節購入什麼呢？妳不能不知道的日系保養品牌POLA #D樂園推推,很快母親節就要到了🌹 想和大家分享最近看文章發現的品牌「Pola」 Pola是一個擁有90年以上歷史的日系保養品牌 主打「抗老」、「除皺」、「美白」 在日本被讚譽為皇室御用保養品 更是美妝大賞的常勝軍呢🏆  接下來和大家分享我爬文爬到 覺得值得趁母親節購入的優惠組合👍🏻👍🏻 ❶B.A持久妝前飾底乳組 (SPF40.PA+++) 價值$4750　優惠價$3200  買 B.A持久妝前飾底乳30ml(正貨) 贈 B.A化妝水N 8ml+B.A乳液N 8ml+擊速煥白雙效防曬乳9g  ❷B.A化妝水大理花面膜組 原價$14032　優惠價$6900  買 B.A化妝水N 120ml(正貨) 贈 B.A清潔霜N 20g+B.A洗面乳N 20g+B.A化妝水N 20ml+B.A乳液N 15ml+B.A化妝水N面膜30mlx2包 ❸鐵粉必入款 B.A淨化組 買100送60！ 原價$5600 優惠價$3500  買 B.A洗面乳N 100g(正貨) 贈 B.A洗面乳N 20g x3 ❹B.A全能緊緻眼霜N組 買26送12！ 原價$9062　優惠價$6200  買 B.A全能緊緻眼霜N26g(正貨) 贈 B.A全能緊緻眼霜N 2gx6  ❺抗皺精華霜大容量限定組 原價$10908　優惠價$5600  買 抗皺精華霜N 30g(正貨) 贈 B.A化妝水N 20ml+B.A乳液N 15ml+B.A賦活霜N 3g+抗皺肌底蛋白精華3gx3 ※加贈600元禮券(現抵)  另外！ 抗老B.A系列、擊速煥白系列、抗皺系列 只要分別消費$6000、$12000、$18000 就可以帶回一款POLA訂製質感桌上立鏡，以及系列保養小樣組哦！  平時買不下去的貴婦品牌 快趁今年母親節好好寵愛媽咪吧❤️,F,"['母親節', '日系', '保養', 'D樂園推推', 'POLA']",ʕ •ᴥ•ʔ,elena11,FALSE,1
270,255124121,#分享 小資族的十樣平價美妝好物推薦✨#小資族除舊佈新, 哈囉大家好我是草莓奶昔🍓 前陣子看到小管家在徵文「小資族除舊佈新」 我心想天啊‼️這主題也符合我～ 之前開始寫Dcard分享的文章就是有關小資族的這主題我有超多東西想分享耶🤩 於是精選我的十樣平價愛用的產品跟大家分享！ 有興趣就一起看下去吧～  1.KATE眉粉 EX-5  價格：330元（但好常特價！！！ 這塊不知道講幾次愛用了😝真的有夠愛～  2.Canmake唇部磨砂膏  價格：265元（屈臣氏官網價格） 平常嘴巴很容易有死皮🥹 塗口紅前用這個後就能得到光滑嘴唇一枚👄 裡面是糖超酷（大家不要偷吃😆 ‼️但要記得不要一次轉太多會轉不回去‼️  3.EXCEL四格眼影盤 #SR05  價格：535元（屈臣氏官網） 我在日本買大概300多如果沒記錯！ 日本EXCEL真的好便宜🤩 拜託答應我‼️有去日本玩一定要買！ 你會省下很多冤枉錢💰 這盤真的~超～～日～～常 (๑•̀ㅂ•́)و✧ 趕時間真的選三個顏色塗ㄧ塗就可以出門！ 個人最愛米色珠光那格🤩好好用！  4.Fujiko蓬蓬粉  價格：690元（台灣價格） 我在日本買得好像日幣1800元（約台幣378元 台灣直接翻倍賣ㄟ🥲 這款弄上去頭直接變蓬鬆 （不會被抓包沒洗頭了 嘻嘻🙈 但要注意用完記得用手撥一撥！！！ 不然會看起來頭白白的像有麵粉😂 （我第一次就忘記撥開朋友說欸你頭怎麼白白的  5. 華虹刷子 #03  價格：130元（蝦皮購入） 跟大家分享華虹其實是畫筆🖌️但被韓國化妝師發現拿來當化妝刷也很讚😎於是就變紅了！ 他拿來拍開遮瑕真的很好用（因為夠扁） 我已經用到刷毛岔開了(˶‾᷄ ⁻̫ ‾᷅˵)  6.Clio紅蓋睫毛膏搭配艾杜紗睫毛底膏  睫毛膏價格：300元左右（蝦皮購入） 睫毛底膏：609元/2入（momo購入-這是我自己覺得買下來最便宜的地方） 這是我的愛用組合！想要睫毛長長就選這個組合 ‼️睫毛膏不要一直來回刷會有蒼蠅腳‼️ 我真的逢人就推艾杜紗睫毛底膏！ 出門不想讓睫毛很厚重但想要有精神就單用它 啊我會拿來刷眉頭製造毛流感（叫我小聰明🤩 下睫毛也可以用！  7.Canmake淚袋專用盤 #02  價格：320元（屈臣氏官網價） 這個我好像200多在日本藥妝店購入 最近討論度很高的一盤🔥 用起來很自然～很日常✨ 如果追求超明顯臥蠶可能需要其他產品輔助 最淺色那格可以拿刷具用來遮淚溝👀  8.Canmake睫毛復活液  價格：295元（屈臣氏購入） 這款第一次單用不是很懂🤣 後來用完上面愛用睫毛組合在用它來整理直接驚為天人愛上🤩🔥垂睫毛的朋友都可以衝了 用它後睫毛會自己變一束一束的  9.各種棉花糖粉撲   Solone價格：89元 毛吉吉價格：100初/2個 爾木萄價格：35塊左右 除了Solone以外兩款在淘寶購入的 自己最喜歡的袋子是毛吉吉的（因為有彈力） Solone之前袋子有用到斷過🤣 爾木萄原本是想買大的 結果買成小的但也意外好用！ 但用下來都很愛💗 愛用排行：毛吉吉>Solone>內心柔軟 ⬇️三款厚度比較（因為剛用完所以可能有點髒   10.Holika Holika單色眼影 #MBE03  價格：120左右（蝦皮） 去韓國玩趁特價時約90塊購入 這塊是看韓星化妝師推薦買得（有人也愛看韓國彩妝室影片嗎😂 它用來當下眼影有種楚楚可憐的血色自然感！ 是一顆可以用來完成整臉妝容的眼影🤩 我很喜歡拿來當腮紅～很自然  以上就是這次的平價好物分享啦～ 希望大家喜歡💕 如果喜歡我的文章歡迎追蹤我的卡稱🍓 有問題歡迎留言問我😍,F,"['好物', '小資', '小資族除舊佈新', '平價', '美妝']",草莓奶昔🍓,susu.310,FALSE,0
271,255124028,#分享 購物欲大滿足的嬌蘭預購會分享❤️,其實在嬌蘭我原本的目標補貨頭皮精華而已，但...就是克制不住自己的雙手，在這半個月我又不小心多買了好多......先放上大合照  我不小心把桌子都塞滿了~其中還有2支頭皮精華和1支雙導精華是團購團員們訂購並請櫃姐直接寄出，所以沒有放在裡面，不然應該會更彭派😂  我這次購買的項目主要是左邊紅色圈圈那些，其他都是滿額送的!!  我這次買了: 頭皮精華*4+雙導精華*1+眼部精華*1+新品水光水*1+新品淨亮霜*1+卸妝油*1，共花了4W9左右 (自從去年周慶買了他們家的頭皮精華，我的頭皮真的穩定很多，沒有頭皮屑了。結果只有一瓶撐不到母檔，最近頭皮的狀態又開始乾乾的！！所以母檔直接先囤兩支再說，希望能撐到周年慶🙏)  而拿到的滿額有: 2W3滿額*1+1W1滿額*2+許多組合小樣🤤 經過這次的購買覺得嬌蘭很會送，原本我的小樣在團購文應該算的剛剛好，去到現場在核對時發現好像又冒出幾個多出來的小樣。而且藍鑽的滿額有送到新品很划算，它們家送的小樣對我來說是蠻實用的，整個就是開心心~  順便也來推薦一下我可愛的天使櫃姐，在確定參加預購會後到今天我至少改了快5次單，一直增增減減和麻煩他幫我算折扣，拿完貨離開時也多給了我一些試用包讓我分給我的團購團員們，如果有高雄的朋友想知道櫃姐資訊可以私訊我喔~~😘  接下來就等4月中旬換蘭蔻的母檔預購會了，主要是補小黑瓶和新版極光水~ 不過今天整理完後發現我的保養品兩層架已經被我塞滿了，不知道到時有沒有地方放😂  我剛剛發現我的追蹤人數好像快破100了~決定等破100可以開個版的時候來用個小小抽獎，大家可以先追蹤等消息喔~😎,F,"['嬌蘭', '預購', '保養']",滿玥玥,likefeng,FALSE,0
